1
24981
0
405145	260196
405187	260092
405187	260092
405193	260000
405193	260000
405204	259935
405217	259878
405237	259801
405264	259674
405277	259619
405288	259580
405296	259547
405323	259473
405338	259438
405353	259400
405363	259378
405379	259346
405414	259269
405446	259200
405467	259148
405483	259112
405495	259082
405515	259022
405532	258978
405535	258966
405547	258918
405550	258906
405564	258862
405580	258806
405600	258743
405622	258680
405626	258670
405680	258538
405680	258538
405703	258481
405726	258418
405730	258403
405732	258389
405736	258336
405737	258309
405734	258264
405734	258248
405735	258187
405734	258114
405735	258006
405741	257967
405744	257937
405746	257895
405746	257863
405737	257794
405735	257776
405727	257739
405718	257706
405686	257600
405650	257494
405633	257448
405613	257407
405600	257373
405586	257344
405581	257332
405578	257317
405574	257298
405570	257277
405568	257257
405565	257232
405564	257215
405563	257172
405559	257132
405558	257095
405556	257071
405553	257046
405553	257046
405551	257024
405551	257001
405554	256895
405550	256892
405546	256890
405542	256889
405533	256889
405508	256894
405498	256895
405482	256895
405475	256894
405463	256891
405463	256891
405437	256889
405413	256865
405407	256846
405400	256829
405389	256805
405379	256787
405378	256781
405378	256769
405377	256767
405376	256764
405374	256761
405363	256752
405353	256741
405346	256738
405340	256737
405291	256730
405275	256729
405206	256726
405187	256725
405175	256726
405153	256734
405127	256739
405111	256746
405105	256746
405100	256746
405065	256736
405049	256730
405031	256720
405020	256713
405000	256701
405000	256701
404986	256695
404964	256683
404950	256677
404935	256672
404907	256667
404893	256663
404886	256661
404877	256657
404866	256651
404856	256645
404845	256638
404833	256629
404827	256623
404819	256614
404802	256586
404799	256580
404798	256576
404795	256559
404793	256555
404791	256549
404787	256543
404783	256537
404779	256533
404766	256520
404762	256515
404755	256505
404750	256498
404743	256480
404739	256473
404737	256470
404732	256467
404729	256465
404725	256465
404706	256466
404689	256467
404677	256466
404665	256462
404657	256458
404647	256451
404641	256445
404630	256432
404627	256428
404621	256415
404617	256402
404613	256386
404611	256380
404606	256370
404601	256361
404585	256340
404579	256333
404566	256321
404558	256312
404551	256304
404527	256267
404518	256251
404507	256229
404505	256224
404496	256213
404495	256211
404492	256201
404490	256186
404484	256145
404482	256136
404476	256119
404473	256101
404472	256097
404473	256088
404472	256085
404470	256083
404468	256081
404458	256078
404454	256076
404451	256073
404444	256063
404441	256057
404435	256046
404433	256038
404431	256032
404431	256024
404431	256016
404434	256004
404437	255947
404437	255947
404436	255902
404435	255855
404437	255831
404446	255816
404490	255772
404493	255751
404490	255724
404487	255664
404483	255633
404486	255611
404469	255560
404456	255532
404444	255494
404437	255471
404432	255446
404431	255433
404431	255425
404439	255382
404443	255366
404446	255360
404458	255333
404487	255263
404501	255224
404507	255204
404511	255188
404516	255162
404519	255126
404526	255074
404532	255056
404535	255049
404542	255037
404543	255034
404545	255028
404546	255024
404547	255000
404547	255000
404549	254980
404550	254962
404546	254937
404526	254873
404514	254833
404505	254811
404488	254778
404493	254712
404495	254657
404492	254645
404486	254632
404481	254625
404481	254625
404473	254608
404462	254588
404456	254579
404432	254549
404412	254519
404407	254513
404388	254493
404373	254474
404367	254465
404363	254458
404354	254441
404349	254428
404340	254399
404296	254227
404259	254116
404236	254032
404230	254003
404228	253987
404228	253973
404227	253960
404228	253941
404225	253834
404221	253782
404214	253717
404201	253664
404183	253594
404167	253518
404127	253351
404113	253304
404106	253285
404097	253261
404087	253239
404075	253219
404058	253194
404047	253180
404032	253161
404009	253135
403953	253064
403913	253021
403901	252975
403898	252968
403890	252950
403886	252945
403883	252941
403879	252938
403871	252934
403866	252932
403856	252931
403804	252915
403796	252913
403790	252911
403783	252908
403776	252905
403770	252900
403764	252894
403754	252881
403751	252874
403747	252860
403745	252856
403742	252852
403739	252850
403735	252848
403732	252847
403717	252847
403711	252845
403706	252843
403696	252837
403677	252821
403645	252798
403630	252777
403623	252772
403616	252769
403597	252765
403588	252761
403585	252760
403567	252747
403560	252744
403556	252743
403548	252744
403545	252746
403540	252749
403526	252762
403520	252765
403515	252768
403502	252772
403480	252777
403441	252787
403437	252790
403427	252799
403421	252802
403418	252803
403413	252803
403407	252803
403388	252799
403364	252798
403354	252799
403348	252800
403344	252803
403340	252806
403331	252818
403325	252824
403318	252829
403309	252833
403302	252836
403296	252837
403272	252840
403252	252846
403246	252845
403243	252844
403234	252838
403229	252836
403223	252835
403216	252833
403207	252833
403199	252833
403191	252834
403185	252835
403179	252837
403170	252841
403161	252846
403158	252848
403143	252860
403136	252864
403121	252870
403112	252873
403098	252876
403091	252876
403078	252876
403070	252874
403052	252867
403048	252866
403042	252865
403032	252865
402956	252866
402953	252873
402950	252877
402947	252881
402943	252883
402939	252886
402934	252887
402928	252888
402923	252888
402919	252887
402914	252885
402920	252871
402785	252862
