3
956
0
456960	1155433
456860	1155406
457203	1154671
457454	1153735
457538	1152770
457454	1151804
457203	1150868
456793	1149990
456208	1149175
456606	1148608
456964	1147865
457071	1147592
457123	1147457
457358	1146578
457390	1146532
457630	1146180
457786	1146108
457846	1146064
457891	1146031
458019	1145994
458825	1145456
459186	1145095
459308	1144973
459427	1144853
459490	1144757
459521	1144716
459631	1144566
459671	1144511
459671	1144511
460059	1143971
460159	1143762
460498	1143109
460606	1142901
460678	1142633
460711	1142562
460962	1141626
461047	1140661
461002	1140154
461030	1139841
460945	1138876
460694	1137939
460438	1137391
460315	1137127
460285	1137061
459885	1136207
459329	1135413
458644	1134728
457850	1134172
456972	1133762
456881	1133738
456559	1133046
456493	1132933
455937	1132139
455252	1131453
454458	1130897
453580	1130488
452643	1130237
451678	1130153
451624	1130157
451666	1130014
451682	1129940
451733	1129688
451818	1128723
451788	1128389
451824	1127988
451739	1127022
451952	1126737
452347	1125851
452368	1125779
452580	1124915
452590	1124836
452676	1123955
452670	1123873
452606	1122992
452584	1122910
452564	1122833
452367	1122054
452287	1121884
452235	1121548
451825	1120670
451269	1119876
450584	1119191
449790	1118635
449613	1118579
449502	1118495
449458	1118439
449409	1118421
449286	1118240
448895	1117722
448817	1117634
448682	1117485
448158	1116930
447998	1116805
447609	1116505
447435	1116387
447345	1116325
447190	1116281
447112	1116220
447031	1116182
446996	1116085
446944	1115848
446944	1115848
446788	1115135
446752	1115039
446698	1114899
446481	1114443
446534	1113908
446491	1113425
446413	1112933
446412	1112858
446384	1112717
446359	1112590
446369	1112475
446374	1112411
446379	1112336
446530	1111743
446506	1111477
446558	1111336
446562	1111263
446591	1110697
446662	1110588
446673	1110299
446662	1110186
446601	1109332
446566	1109228
446461	1109028
446473	1108909
446480	1108838
446472	1108651
446524	1108515
446527	1108469
446560	1108064
446524	1107654
446500	1107381
446488	1107240
446397	1106956
446321	1106808
446224	1106162
446137	1106023
446050	1105885
445794	1105293
445705	1105160
445679	1105053
445651	1105012
445585	1104948
445527	1104893
445264	1104487
445210	1104434
445088	1104216
445029	1104154
444976	1104099
444422	1103519
444349	1103468
444288	1103424
443755	1102987
443636	1102953
443569	1102899
443506	1102870
443409	1102822
442780	1102494
442698	1102477
442630	1102464
442547	1102372
441770	1102164
441708	1102169
441609	1102178
441439	1102153
440646	1102037
440260	1102071
439324	1101823
438537	1101741
438409	1101737
438231	1101735
437265	1101819
436329	1102070
435451	1102479
434657	1103035
433972	1103721
433416	1104515
433006	1105393
432876	1106083
432835	1106122
432567	1106466
432562	1106524
432084	1106738
432007	1106771
431969	1106838
431931	1106857
431886	1106879
431836	1106920
431798	1106951
431642	1107055
431305	1107309
431259	1107344
431152	1107424
431105	1107438
431030	1107458
431071	1107584
430998	1107567
430755	1107725
430381	1108088
430302	1108167
429746	1108961
429747	1109106
429694	1109206
429638	1109299
429607	1109340
429546	1109463
429336	1109838
429245	1110053
429205	1110148
429184	1110214
429023	1110735
429023	1110735
428916	1111081
428825	1111828
428799	1112037
428603	1112767
428519	1113733
428537	1113940
428527	1114379
428568	1115053
428606	1115364
428649	1115655
428857	1116430
428857	1116430
428900	1116591
429188	1117170
429188	1117170
429334	1117463
429351	1117529
429455	1117915
429864	1118793
430097	1119174
430119	1119426
430168	1119638
430041	1120081
430019	1120155
429956	1121043
429948	1121123
430040	1122006
430048	1122087
430295	1122938
430317	1123012
430455	1123309
430391	1123401
430356	1123451
429947	1124329
429829	1124805
429715	1125271
429686	1125376
429588	1125744
429503	1126709
429549	1127000
429519	1127080
429473	1127208
429452	1127293
429452	1127293
429287	1127956
429231	1128148
429248	1128244
429222	1128328
429194	1128879
429233	1129113
429226	1129209
429219	1129338
429270	1129846
429294	1130085
429321	1130164
429279	1130315
429301	1130567
429552	1131504
429588	1131587
429588	1131587
429932	1132374
429826	1132769
429742	1133734
429655	1133930
429655	1133930
429600	1134052
429392	1134833
429033	1134859
428518	1134975
428455	1134992
428034	1135127
427156	1135536
426362	1136092
426327	1136120
426268	1136258
426230	1136285
425991	1136505
425289	1136688
424411	1137098
423617	1137654
422931	1138339
422375	1139133
422312	1139466
422254	1139558
422180	1139625
422123	1139662
422004	1139779
421053	1139996
420175	1140405
419381	1140961
419169	1141163
418955	1141368
418624	1141610
418598	1141688
418535	1141731
418444	1141818
418312	1141959
418210	1142010
418083	1142069
417853	1142235
417713	1142337
417414	1142556
417299	1142640
417213	1142698
416923	1143006
416837	1143096
416751	1143188
416683	1143241
416470	1143346
416179	1143575
415945	1143826
415519	1144284
415289	1144533
415002	1144917
414428	1145184
413944	1145542
413648	1145762
413573	1145810
413573	1145810
413556	1145822
412964	1146441
412882	1146521
412725	1146745
412476	1147100
412417	1147230
412366	1147341
412303	1147427
412007	1148110
411951	1148242
411917	1148314
411846	1148549
411909	1148633
411851	1148758
411810	1148844
411628	1149169
411497	1149449
411246	1150386
410999	1151330
410915	1152295
410999	1153260
411204	1153873
411239	1153977
411268	1154065
411218	1154185
411035	1154619
410951	1155584
410964	1155733
410939	1156013
410936	1156109
410606	1156580
410251	1156854
409546	1157560
408990	1158354
408915	1158610
408819	1158783
408581	1159232
408549	1159423
