1
595
0
322393	983546
321599	984102
321599	984102
321474	984226
321425	984261
320740	984946
320184	985740
319847	986462
319768	986575
319644	986699
319410	987027
318854	987821
318445	988699
318240	989513
318153	989705
318097	989831
317840	990398
317747	990531
317636	990690
317542	990793
317114	991221
317069	991284
316688	991666
316132	992460
315722	993338
315586	993846
315466	993878
314587	994288
313793	994844
313108	995529
312552	996323
312143	997201
311983	997717
311925	997942
311784	998707
311743	999074
311841	1000903
311908	1001207
311948	1001342
311994	1001868
312245	1002804
312654	1003683
312683	1003723
312750	1003976
312750	1003976
312828	1004267
312910	1004479
313456	1005805
313479	1005863
313845	1006437
314053	1006861
314097	1006952
314310	1007272
314337	1007309
314359	1007356
314384	1007391
314485	1007534
314527	1007597
314635	1007758
314924	1008190
315026	1008337
315712	1009022
316380	1009486
316388	1009722
316333	1009965
316383	1010112
316357	1010233
316318	1010292
316326	1010374
316297	1010432
316289	1010931
316288	1011115
316286	1011189
316283	1011248
316239	1011386
316089	1011866
316050	1012054
316015	1012234
315931	1013199
316015	1014165
316110	1014402
316061	1014835
316050	1015061
316061	1015159
316126	1016127
316337	1016661
316342	1016847
316432	1017001
316454	1017047
316422	1017164
316457	1017626
316651	1018351
316640	1018543
316725	1019509
316780	1019728
317030	1020664
317141	1020902
316951	1021611
316867	1022519
316866	1022634
316866	1022692
316936	1023528
316946	1023657
316814	1024584
316810	1024665
316804	1024919
316889	1025884
317139	1026821
317422	1027467
317464	1027547
317591	1027780
317752	1028009
317795	1028097
317758	1028521
317842	1029487
318093	1030423
318299	1030914
318385	1031096
318589	1031483
319145	1032277
319562	1032694
319562	1032694
319830	1032962
320624	1033518
321502	1033927
322439	1034178
322911	1034219
323016	1034248
323982	1034332
324204	1034313
324286	1034306
324484	1034359
325137	1034534
325462	1034562
325826	1034732
326091	1034808
326314	1034964
327192	1035373
327918	1035583
328168	1035637
328379	1035678
328819	1035723
329102	1035793
329208	1035822
330068	1035896
330172	1035887
330545	1035839
330638	1035867
330732	1035847
330800	1035844
331024	1035835
331144	1035849
331203	1035855
331559	1035895
331705	1035889
331761	1036011
332142	1036392
332221	1036561
332777	1037354
333326	1037921
333631	1038198
333673	1038245
333968	1038666
334653	1039351
335041	1039649
335412	1039908
335818	1040166
336696	1040576
337181	1040706
336862	1041161
336452	1042039
336202	1042975
336117	1043941
336153	1044381
335978	1044544
335719	1044816
335480	1045083
335367	1045244
335179	1045432
334623	1046226
334580	1046317
334170	1047195
334142	1047303
334119	1047357
333935	1047873
333922	1048186
333883	1048265
333786	1048342
333573	1049065
333523	1049250
333439	1050216
333523	1051181
333789	1052114
333805	1052181
334198	1052989
334228	1053056
334752	1053781
334795	1053844
335430	1054469
335485	1054524
335524	1054552
336279	1055080
337157	1055489
338093	1055740
339059	1055825
340024	1055740
340123	1055713
340281	1055938
340966	1056624
341760	1057180
342009	1057296
342798	1057862
343702	1058279
343818	1058333
344755	1058584
344852	1058592
345188	1059072
345511	1059382
345783	1059643
345882	1059732
346374	1060179
346617	1060353
347071	1060645
347573	1060879
347573	1060879
347949	1061054
348188	1061115
348888	1061294
348953	1061311
349126	1061357
350092	1061442
350612	1061396
350734	1061386
351057	1061357
351174	1061326
351998	1061124
352104	1061072
352887	1060732
352977	1060664
352981	1060661
352981	1060661
353788	1060130
354483	1059430
354564	1059349
354656	1059222
354980	1058796
355034	1058718
355265	1058350
355325	1058222
355350	1058187
355760	1057308
355880	1056860
356007	1056587
356257	1055651
356340	1054660
356363	1054397
356321	1053717
356300	1053543
356440	1053050
356452	1052991
356482	1052832
356567	1051867
356484	1050911
356381	1050322
356130	1049386
355721	1048508
355369	1048006
355421	1047895
355672	1046958
355745	1046303
356150	1046411
357115	1046496
358081	1046411
359056	1046164
359018	1046599
359102	1047564
359120	1047630
359148	1047950
359399	1048886
359436	1048987
359510	1049177
359882	1049955
360437	1050749
361123	1051434
361917	1051990
362795	1052399
363731	1052650
363807	1052657
363859	1052671
364298	1052709
364935	1053155
365813	1053565
365999	1053629
366284	1053721
367034	1053908
368000	1053992
368965	1053908
369043	1053887
369166	1054345
369217	1054478
369319	1054739
369631	1055386
369713	1055693
369781	1055855
369835	1055985
369871	1056289
369917	1056603
370168	1057539
370577	1058418
371133	1059211
371819	1059897
371935	1059981
372038	1060084
372038	1060084
372209	1060255
373003	1060811
373881	1061220
374817	1061471
374978	1061494
375915	1061745
376234	1061773
376411	1061789
377173	1061993
378138	1062077
379104	1061993
379337	1061930
379466	1061919
380402	1061668
381281	1061259
382074	1060703
382760	1060018
382941	1059758
382941	1059758
382967	1059722
383000	1059675
383054	1059598
383234	1059341
383264	1059298
383314	1059223
383806	1058494
383903	1058285
384007	1058127
384416	1057248
384667	1056312
384752	1055347
384667	1054381
384413	1053439
384327	1053117
383918	1052239
383362	1051445
383174	1051226
382924	1050290
382514	1049412
382475	1049347
382419	1049228
381996	1048624
382561	1048217
383246	1047532
383802	1046738
384212	1045859
384462	1044923
384547	1043958
384544	1043767
384541	1043703
384460	1042928
384449	1042885
384419	1042545
384168	1041609
383759	1040731
383610	1040488
383507	1040329
383099	1039777
382414	1039092
381620	1038536
380742	1038127
379806	1037876
379560	1037838
378986	1037763
378329	1037784
377864	1037724
377715	1037711
377260	1037667
376996	1037596
376950	1037592
376874	1036725
376623	1035789
376421	1035306
376306	1035064
376098	1034668
375542	1033875
374857	1033189
374063	1032633
373185	1032224
373033	1032171
372767	1032083
372158	1031901
372246	1031575
372414	1031214
372439	1031120
372439	1031120
372464	1031028
372673	1030882
373358	1030197
373457	1030055
373584	1029928
374140	1029135
374242	1028949
374305	1028829
374612	1028137
374863	1027200
374948	1026235
374874	1025393
375061	1025036
375113	1024849
375136	1024776
375187	1024613
375403	1023924
375488	1022958
375403	1021993
375153	1021057
374949	1020620
374917	1020255
374666	1019319
374256	1018440
373701	1017646
373483	1017421
373494	1017288
373510	1017179
373523	1017010
373591	1016231
373586	1015995
373576	1015769
