1
13829
0
351117	634939
351118	634941
351123	634952
351139	635000
351139	635000
351144	635014
351161	635079
351166	635109
351165	635135
351166	635175
351161	635199
351152	635218
351130	635246
351108	635265
351083	635280
351060	635290
351040	635297
350981	635313
350890	635330
350878	635329
350864	635332
350847	635332
350817	635327
350775	635325
350753	635324
350737	635326
350713	635332
350678	635345
350648	635354
350613	635369
350568	635381
350505	635408
350411	635465
350364	635487
350315	635503
350251	635529
350217	635540
350097	635586
350036	635601
350034	635602
350034	635602
350000	635614
350000	635614
349961	635627
349795	635709
349754	635742
349746	635747
349721	635762
349701	635778
349665	635807
349609	635850
349533	635929
349514	635953
349499	635976
349455	636063
349414	636119
349390	636149
349390	636149
349362	636175
349280	636240
349229	636284
349138	636368
349048	636472
349025	636498
349025	636498
349009	636511
348982	636522
348950	636531
348899	636540
348887	636544
348825	636583
348803	636600
348786	636615
348744	636663
348733	636677
348723	636693
348708	636726
348710	636735
348715	636741
348717	636746
348715	636766
348702	636786
348696	636790
348678	636797
348667	636799
348638	636799
348629	636800
348604	636799
348530	636803
348508	636805
348459	636819
348435	636828
348411	636841
348378	636863
348350	636893
348306	636959
348273	637001
348264	637021
348232	637072
348169	637184
348116	637245
348054	637311
348003	637356
347998	637364
347989	637370
347971	637391
347947	637412
347913	637458
347886	637478
347868	637487
347826	637512
347799	637523
347692	637555
347676	637550
347634	637530
347584	637500
347555	637489
347540	637487
347517	637494
347502	637501
347469	637521
347452	637528
347401	637561
347359	637591
347329	637615
347325	637617
347325	637617
347295	637637
347284	637653
347283	637676
347292	637691
347323	637715
347355	637739
347380	637768
347410	637809
347445	637836
347475	637859
347515	637894
347560	637930
347593	637954
347627	637968
347662	637985
347709	638013
347743	638041
347780	638089
347846	638205
347866	638258
347897	638359
347903	638409
347901	638449
347899	638479
347884	638567
347871	638605
347848	638660
347834	638684
347820	638696
347801	638701
347789	638699
347768	638686
347718	638658
347698	638648
347671	638639
347624	638637
347539	638664
347475	638698
347398	638754
347338	638804
347258	638883
347236	638914
347212	638936
347190	638945
347153	638950
347133	638944
347094	638917
347073	638903
347000	638869
346956	638844
346940	638835
346916	638815
346885	638787
346843	638764
346814	638752
346799	638748
346777	638747
346742	638754
346695	638774
346637	638809
346602	638823
346528	638834
346507	638837
346483	638839
346467	638843
346447	638854
346440	638866
346440	638892
346449	638920
346465	638945
346507	638985
346523	638994
346563	639014
346585	639035
346605	639064
346617	639103
346616	639117
346608	639142
346597	639161
346582	639172
346561	639187
346547	639191
346540	639190
346540	639190
346483	639174
346434	639159
346397	639150
346371	639144
346351	639143
346335	639145
346283	639158
346260	639172
346232	639191
346171	639229
346135	639251
346103	639277
346083	639300
346050	639350
346032	639370
346022	639380
346006	639400
345998	639420
345996	639439
346001	639455
346009	639474
346027	639506
346032	639539
346034	639573
346025	639604
346013	639626
346003	639643
345976	639672
345925	639724
345925	639724
345916	639753
345907	639790
345902	639826
345900	639860
345900	639860
345918	639866
346041	639922
346070	639936
346059	640001
346059	640001
346052	640046
346098	640071
346164	640109
346224	640148
346227	640153
346227	640156
346229	640176
346231	640205
346235	640228
346240	640256
346252	640314
346256	640335
346277	640400
346280	640407
346287	640428
346305	640485
346318	640532
346327	640571
346337	640618
346337	640635
346337	640652
346332	640681
346326	640725
346324	640735
346317	640754
346305	640787
346292	640821
346290	640830
346290	640835
346314	640873
346333	640903
346342	640918
346343	640922
346343	640930
346346	640989
346346	641008
346348	641043
346347	641055
346346	641071
346349	641074
346372	641091
346383	641098
346385	641102
346387	641107
346389	641115
346390	641122
346389	641130
346386	641149
346384	641161
346379	641243
346379	641250
346378	641280
346376	641328
346373	641373
346374	641384
346403	641413
346434	641445
346456	641470
346486	641499
346523	641537
346567	641584
346595	641612
346650	641669
346689	641707
346713	641731
346721	641737
346745	641751
346825	641800
346861	641823
346863	641833
346864	641843
346863	641851
346860	641857
346855	641865
