1
7802
0
473889	111474
473865	111460
473833	111433
473821	111424
473811	111419
473804	111420
473782	111422
473767	111413
473741	111393
473735	111382
473723	111359
473682	111275
473666	111244
473638	111207
473618	111187
473608	111177
473587	111160
473557	111140
473549	111128
473538	111104
473530	111081
473522	111049
473507	111010
473498	110974
473487	110938
473479	110905
473478	110877
473485	110818
473488	110784
473498	110756
473507	110748
473554	110731
473593	110724
473615	110716
473621	110690
473621	110659
473621	110616
473629	110599
473636	110547
473646	110452
473620	110437
473620	110437
473647	110422
473667	110389
473692	110353
473714	110318
473718	110312
473731	110317
473767	110272
473807	110234
473824	110216
473837	110195
473852	110175
473874	110157
473932	110115
473988	110077
474017	110059
474011	110041
474068	110007
474080	110000
474080	110000
474080	110000
474157	109935
474161	109930
474163	109928
474174	109892
474184	109864
474214	109813
474216	109807
474220	109793
474227	109739
474232	109722
474249	109644
474255	109622
474261	109600
474273	109568
474292	109513
474296	109507
474300	109503
474305	109499
474347	109474
474361	109464
474392	109439
474464	109357
474481	109334
474502	109314
474510	109305
474537	109269
474551	109253
474585	109216
474601	109187
474618	109148
474706	108988
474710	108977
474713	108962
474708	108932
474708	108917
474710	108895
474710	108859
474712	108849
474714	108841
474718	108832
474723	108825
474730	108817
474738	108810
474745	108804
474752	108801
474759	108798
474769	108797
474769	108797
474772	108798
474775	108797
474777	108796
474778	108794
474778	108792
474778	108790
474776	108787
474776	108784
474776	108784
474771	108760
474763	108702
474763	108688
474764	108678
474767	108664
474769	108655
474771	108650
474774	108644
474779	108636
474784	108629
474794	108618
474796	108615
474817	108560
474836	108515
474858	108468
474882	108415
474899	108379
474907	108377
474916	108376
474918	108375
474922	108373
474926	108370
474928	108367
474941	108345
474944	108342
474952	108335
474970	108317
474980	108305
475000	108277
475000	108277
475000	108277
475011	108268
475032	108255
475064	108252
475089	108249
475103	108248
475116	108248
475140	108252
475145	108246
475146	108240
475153	108232
475176	108225
475199	108218
475218	108210
475226	108216
475254	108202
475273	108182
475282	108172
475293	108157
475300	108150
475307	108146
475315	108144
475318	108142
475323	108137
475325	108135
475332	108115
475359	108096
475397	108066
475408	108055
475414	108046
475422	108028
475434	108023
475437	108020
475438	108018
475438	108016
475437	108014
475435	108011
475433	108008
475428	108004
475426	108002
475439	107983
475446	107973
475448	107947
475485	107970
475488	107967
475490	107961
475490	107955
475489	107947
475487	107930
475485	107924
