1
9121
0
548905	320049
548756	319826
548700	319746
548635	319641
548578	319559
548483	319412
548357	319220
548208	318995
548143	318894
548074	318793
548011	318701
547899	318569
547695	318321
547617	318222
547541	318135
547541	318135
547881	318039
548004	318004
548004	318004
548103	317885
548062	317848
547970	317763
547888	317692
547856	317663
547856	317663
547780	317594
547711	317540
547559	317577
547388	317623
547222	317665
546963	317733
546847	317765
546740	317793
546740	317793
546710	317809
546710	317809
546685	317828
546682	317829
546682	317829
546655	317839
546640	317854
546626	317881
546607	317909
546604	317925
546603	317965
546606	318013
546606	318013
546623	318065
546623	318093
546608	318121
546598	318131
546575	318141
546551	318143
546513	318138
546472	318135
546455	318135
546438	318148
546419	318179
546412	318192
546394	318207
546377	318213
546355	318224
546329	318232
546314	318238
546303	318237
546286	318220
546260	318197
546246	318170
546236	318131
546227	318116
546206	318091
546178	318074
546103	318049
546059	318035
546044	318027
546027	317990
546016	317976
545989	317957
545974	317942
545936	317913
545847	317834
545815	317803
545805	317785
545800	317751
545803	317733
545818	317708
545824	317681
545825	317667
545831	317643
545828	317634
545814	317639
545801	317643
545785	317650
545770	317662
545751	317667
545667	317682
545597	317693
545532	317704
545476	317712
545449	317730
545426	317759
545419	317782
545419	317782
545396	317802
545363	317830
545335	317838
545304	317846
545271	317848
545208	317844
545208	317828
545133	317829
545122	317861
545118	317863
545101	317897
545084	317917
545069	317918
545045	317904
545000	317890
544999	317890
544999	317890
544959	317875
544893	317859
544850	317864
544841	317884
544817	317971
544817	317971
544829	317989
544840	318012
544844	318018
544826	318026
544803	318045
544788	318061
544762	318082
544724	318099
544709	318104
544691	318116
544674	318138
544656	318159
544622	318178
544608	318187
544600	318199
544594	318221
544592	318239
544601	318264
544626	318301
544654	318339
544679	318373
544681	318383
544678	318402
544670	318425
544653	318461
544644	318479
544635	318487
544628	318489
544615	318486
544536	318452
544516	318445
544491	318437
544470	318433
544440	318431
544407	318430
544365	318436
544344	318442
544327	318453
544301	318473
544265	318500
544252	318510
544245	318511
544234	318507
544217	318488
544189	318463
544160	318441
544117	318419
544065	318398
544042	318392
544024	318377
544009	318349
543997	318325
543978	318289
543957	318243
543948	318222
543944	318211
543945	318196
543952	318166
543958	318139
543967	318107
543978	318080
543980	318074
543983	318062
543987	318021
543988	318006
543986	317996
543984	317989
543972	317977
543963	317971
543954	317970
543944	317968
543930	317969
543914	317971
543898	317973
543885	317973
543875	317972
543868	317969
543862	317964
543856	317936
543850	317891
543847	317872
543843	317858
543836	317848
543828	317830
543824	317817
543823	317803
543822	317778
543827	317768
543831	317764
543831	317764
543834	317768
543837	317770
543844	317772
543848	317773
543854	317773
543953	317763
543964	317766
543978	317772
543985	317778
543989	317782
543996	317791
544045	317842
544056	317852
544083	317868
544097	317872
544111	317873
544125	317868
544130	317867
544130	317867
544127	317736
544128	317707
544126	317660
544120	317633
544115	317606
544117	317590
544115	317575
544115	317548
544115	317536
544113	317518
544105	317488
544103	317481
544080	317412
544071	317378
544016	317313
543980	317272
543921	317213
543879	317176
543819	317141
543771	317114
543727	317098
543644	317069
543566	317048
543514	317038
543480	317033
543435	317026
543377	317025
543332	317028
543311	317031
543300	317037
543274	317066
543256	317088
543231	317108
543219	317120
543210	317126
543210	317126
543205	317125
543160	317129
543127	317128
543085	317120
543026	317108
543017	317106
543004	317102
542987	317094
542947	317072
542937	317065
542928	317058
542882	317015
542869	316997
542851	316955
542846	316939
542844	316928
542843	316922
542846	316888
542847	316858
542848	316849
542848	316843
542846	316836
542844	316830
542840	316820
542835	316812
542830	316804
542825	316798
542817	316795
542810	316792
542787	316787
542725	316789
542688	316779
542665	316770
542651	316769
542620	316773
542578	316777
542472	316792
542416	316803
542324	316823
542270	316836
542254	316838
542233	316838
542225	316837
542220	316835
542214	316833
542142	316789
542107	316770
542098	316767
542077	316762
542073	316762
542065	316762
542055	316764
542045	316766
542037	316769
542029	316772
542019	316778
542011	316782
541977	316806
541952	316820
541909	316825
541876	316824
541866	316822
541832	316814
541822	316810
541818	316807
541810	316801
541779	316764
541741	316726
541726	316712
541708	316699
541697	316693
541681	316684
541584	316626
541566	316613
541560	316607
541550	316599
541540	316589
541530	316575
541515	316554
541492	316508
541473	316476
541455	316444
541433	316408
541418	316369
541381	316279
541353	316223
541322	316178
541285	316130
541252	316089
541234	316073
541224	316067
541214	316061
541178	316047
541180	316042
541180	316042
541180	316042
541125	316032
541109	316030
541081	316032
541066	316037
541023	316052
540987	316063
540969	316068
540952	316074
540918	316086
540918	316086
540882	316100
540819	316121
540781	316128
540746	316133
540670	316136
540605	316129
540550	316121
540514	316118
540468	316113
540436	316112
540392	316113
540345	316112
540301	316116
540278	316123
540253	316130
540222	316142
540164	316176
540115	316199
540098	316207
540082	316216
540073	316220
540064	316223
540043	316228
540000	316236
539999	316237
539999	316237
539991	316239
539936	316251
539750	316304
539703	316324
539676	316338
539599	316377
539563	316393
539532	316406
539521	316409
539507	316412
539492	316415
539477	316416
539472	316416
539453	316411
539436	316397
539430	316391
539427	316386
539424	316381
539423	316376
539421	316368
539420	316357
539421	316346
539422	316337
539425	316328
539425	316297
539422	316267
539419	316258
539417	316253
539409	316236
539402	316224
539371	316185
